student_id,semester,previous_gpa,attendance_pct,internal_1,internal_2,assignment_avg,assignment_completion_pct,quiz_avg,study_hours_weekly,class_participation,late_submissions,final_score,risk_level,edge_case_type
STU0722,3,10.0,100.0,84.7,86.7,98.6,97.2,71.4,19.2,7.5,2,88.4,Low,normal
STU0723,4,9.23,91.5,92.4,100.0,77.5,97.2,83.5,12.0,9.3,0,87.1,Low,normal
STU0724,3,6.27,36.0,63.7,63.8,38.5,48.0,55.6,6.3,0.0,4,41.3,High,normal
STU0725,5,7.33,85.9,52.3,51.5,60.8,84.3,39.0,13.4,8.0,2,66.5,Low,normal
STU0726,3,4.6,58.1,45.1,15.8,34.4,23.3,25.9,5.0,0.9,5,43.1,High,normal
STU0727,5,8.81,75.8,87.8,80.7,67.0,84.5,79.3,11.8,6.2,7,69.1,Low,normal
STU0728,3,5.47,59.7,61.7,40.9,51.5,69.2,69.7,12.3,5.3,6,49.8,Medium,normal
STU0729,4,8.62,53.493443264091106,84.31164956568824,86.59160136597481,89.65692748155554,81.1,86.6,15.9,,2,85.4,Low,low_attendance_high_performance
STU0730,5,8.21,91.65259814639627,37.740545976438945,35.165457703590555,74.9,64.4,42.97824759151184,11.5,7.6,2,54.3,Medium,high_attendance_low_performance
STU0731,4,8.93,87.2,87.5,84.4,70.4,90.1,46.8,12.0,7.6,0,81.2,Low,normal
STU0732,6,5.16,52.2,43.4,38.2,38.2,37.8,32.7,4.3,2.5,4,51.1,Medium,normal
STU0733,6,8.11,77.1,60.8,51.0,58.4,62.1,69.4,10.8,4.5,4,63.0,Low,normal
STU0734,4,6.48,80.1,70.3,72.8,76.2,77.8,58.8,19.8,5.0,1,62.5,Low,normal
STU0735,3,6.56,66.4,68.2,50.1,65.3,73.3,38.4,9.4,3.8,3,54.8,Medium,normal
STU0736,6,7.73,58.5,56.8,57.2,74.7,58.4,55.8,12.5,3.5,2,60.8,Low,normal
STU0737,6,7.44,69.3,66.0,73.7,40.8,67.0,48.4,6.6,3.7,0,71.0,Low,normal
STU0738,6,5.97,53.0,47.7,31.9,44.8,73.6,67.5,15.5,3.8,5,46.5,Medium,normal
STU0739,3,8.08,84.6,40.89747288922116,83.26919024602309,67.4,77.4,93.54551642905935,17.1,7.5,1,82.6,Low,sudden_improvement
STU0740,6,5.75,77.4,61.1,58.1,72.2,82.6,63.8,13.5,6.9,5,56.8,Medium,normal
STU0741,4,5.38,66.2,56.0,44.6,37.7,55.6,49.1,8.6,5.8,7,47.6,Medium,normal
STU0742,5,8.4,54.0,55.8,65.3,47.0,44.3,48.0,4.2,5.1,5,55.4,Medium,normal
STU0743,6,4.07,62.9,16.7,10.4,39.0,56.2,23.0,6.1,4.3,1,21.4,High,normal
STU0744,3,6.49,61.6,47.9,44.1,57.7,64.9,71.4,14.8,4.8,3,67.6,Low,normal
STU0745,6,8.16,81.7,89.3,77.1,87.2,94.8,87.1,11.6,6.8,5,78.0,Low,normal
STU0746,4,5.62,71.0,59.7,54.7,53.9,80.0,,7.6,5.8,3,51.3,Medium,normal
STU0747,6,8.11,73.9,81.2,65.2,72.1,67.6,73.5,9.5,5.9,5,81.4,Low,normal
STU0748,4,6.21,80.2,47.7,59.5,66.8,61.0,62.7,8.3,5.4,4,66.7,Low,normal
STU0749,6,6.08,48.9,59.8,70.6,46.4,39.0,51.0,5.2,5.3,2,72.2,Low,normal
STU0750,3,5.81,57.6,78.19410999637293,77.77912664700246,57.2,43.6,85.81991333780742,0.3288503399284832,1.4437858170405211,4,81.4,Low,low_engagement_high_performance
STU0751,5,8.09,83.3,66.7,82.6,55.2,79.9,73.7,13.0,9.2,1,73.6,Low,normal
STU0752,5,5.61,39.6,50.4,66.2,61.3,32.8,60.3,0.0,0.0,9,68.9,Low,normal
STU0753,4,8.28,73.9,76.1,81.5,49.1,78.0,65.9,13.7,7.4,4,80.8,Low,normal
STU0754,3,8.2,86.4,74.4,65.8,54.4,46.7,56.8,10.4,6.8,3,69.3,Low,normal
STU0755,5,7.74,69.3,68.3,74.8,69.2,67.7,57.7,15.4,2.6,3,71.9,Low,normal
STU0756,3,4.81,53.4,38.8,19.4,48.1,41.3,26.6,5.5,,7,35.6,High,normal
STU0757,5,6.85,73.8,65.6,52.2,36.2,83.7,36.7,11.9,,5,56.7,Medium,normal
STU0758,4,7.17,73.4,38.46145116445344,87.7896321278669,67.9,63.3,82.37330677603572,11.5,5.6,4,71.7,Low,sudden_improvement
STU0759,6,4.77,69.4,50.2,63.2,57.3,70.3,22.2,11.4,5.6,3,64.6,Low,normal
STU0760,3,5.38,62.0,32.7,27.3,57.3,51.9,34.5,6.8,3.8,1,42.2,High,normal
STU0761,3,10.0,63.3,82.2,72.8,72.7,83.4,95.7,10.9,4.0,6,83.6,Low,normal
STU0762,3,7.74,92.9,53.3,48.0,69.1,86.8,57.1,9.3,10.0,2,82.2,Low,normal
STU0763,4,8.75,88.2,72.8,79.1,71.2,81.7,,12.6,,4,73.7,Low,normal
STU0764,3,4.77,54.8,36.5,34.7,41.6,51.6,37.1,11.8,5.4,7,44.8,High,normal
STU0765,4,8.94,74.8,90.8,100.0,83.6,75.3,100.0,19.6,7.0,4,87.1,Low,normal
STU0766,6,6.46,61.1,49.4,59.1,50.8,65.2,45.5,9.2,1.6,1,59.5,Medium,normal
STU0767,5,6.22,70.6,28.5,19.3,57.1,73.7,35.7,15.2,3.7,6,42.9,High,normal
STU0768,5,3.79,80.9,13.4,12.6,41.9,40.0,28.1,7.9,1.3,4,34.7,High,normal
STU0769,3,6.49,80.7,51.8,65.2,65.7,60.4,61.7,8.6,7.7,0,73.9,Low,normal
STU0770,5,6.67,42.4,46.44252805131667,82.97263854903656,44.2,52.0,76.77110111929017,2.2,2.2,3,55.2,Medium,sudden_improvement
STU0771,3,9.37,78.7,72.2,90.1,88.6,84.9,79.7,18.3,6.0,1,98.9,Low,normal
STU0772,6,6.52,72.4,55.2,41.3,60.9,60.9,51.8,10.2,3.4,5,64.2,Low,normal
STU0773,4,8.64,89.5,72.4,68.2,67.0,78.9,78.1,12.1,7.8,2,76.7,Low,normal
STU0774,4,7.58,52.2,74.0,58.1,49.5,40.2,52.8,1.9,2.8,1,61.5,Low,normal
STU0775,4,4.78,75.0,59.3,34.9,52.1,84.3,,11.3,7.3,5,45.7,Medium,normal
STU0776,6,9.34,72.6,58.7,64.8,77.8,64.5,79.0,14.0,6.2,4,72.9,Low,normal
STU0777,3,8.94,73.6,80.9,82.7,74.4,83.5,66.1,12.2,6.0,2,72.5,Low,normal
STU0778,5,5.25,67.4,33.9,37.4,54.6,60.1,44.9,6.2,5.4,6,49.6,Medium,normal
STU0779,3,4.98,69.1,0.0,0.0,57.5,69.0,20.2,7.1,3.8,4,9.3,High,normal
STU0780,5,7.63,88.6,58.1,66.9,78.1,71.9,63.6,,6.6,2,67.3,Low,normal
STU0781,6,6.43,66.2,59.9,44.4,53.6,57.8,57.9,4.0,1.1,6,52.7,Medium,normal
STU0782,4,8.22,82.9,95.8,75.9,89.2,68.9,69.6,13.5,7.2,2,93.0,Low,normal
STU0783,4,6.65,81.4,82.69428923419721,77.11368019147748,50.6,53.6,92.02531885080066,0.4905767089008135,1.821088648539806,8,75.9,Low,low_engagement_high_performance
STU0784,6,7.03,84.9,68.3,59.2,71.8,82.6,68.0,16.0,9.2,7,72.2,Low,normal
STU0785,5,8.57,89.0,89.2,100.0,100.0,71.2,75.0,16.0,5.9,0,92.4,Low,normal
STU0786,4,6.06,47.7,58.9,55.2,35.0,42.9,41.7,4.0,5.9,4,58.5,Medium,normal
STU0787,5,6.58,76.5,76.1,73.3,51.9,87.3,65.8,13.6,7.0,5,71.6,Low,normal
STU0788,5,6.26,66.0,47.4,42.2,53.5,68.1,,7.6,1.6,4,56.7,Medium,normal
STU0789,3,6.88,91.06203741610868,45.6,47.1,30.393424657832867,52.96535691213176,66.0,11.5,5.2,9,56.3,Medium,assignment_problem
STU0790,6,6.46,64.7,84.336928787589,93.75295566036672,46.9,41.8,77.30849382590897,3.383276723085425,0.7609352465968849,2,81.0,Low,low_engagement_high_performance
STU0791,4,8.96,72.9,87.9,77.1,96.5,80.1,82.0,15.0,7.5,2,88.3,Low,normal
STU0792,3,7.53,76.5,63.4,56.1,66.6,92.2,71.1,14.2,6.8,4,63.9,Low,normal
STU0793,6,6.12,75.0,57.7,41.6,52.5,70.2,46.6,14.0,6.2,4,55.0,Medium,normal
STU0794,4,7.95,100.0,60.6,72.1,80.1,73.9,100.0,15.0,5.1,4,81.6,Low,normal
STU0795,3,9.44,88.0,74.5,76.3,96.3,85.7,90.4,17.8,9.6,4,96.8,Low,normal
STU0796,5,3.81,65.0,28.8,32.2,37.7,55.7,35.2,6.6,1.8,4,41.4,High,normal
STU0797,6,6.75,53.2,60.2,62.0,58.4,59.9,61.0,5.5,4.4,4,55.6,Medium,normal
STU0798,6,5.93,59.36239603054861,75.74692556326337,84.74191116792998,90.79529158962207,62.5,52.3,9.7,7.4,0,75.5,Low,low_attendance_high_performance
STU0799,6,7.75,83.3,57.9,49.5,85.7,59.3,51.3,8.5,6.0,5,77.7,Low,normal
STU0800,6,5.99,47.3,35.0,38.7,47.2,65.2,40.2,2.4,3.9,6,30.7,High,normal
STU0801,3,5.78,60.0,71.8,52.8,69.6,56.8,59.3,8.5,7.3,6,56.4,Medium,normal
STU0802,4,7.01,98.4,78.5,63.7,83.8,85.2,66.2,10.1,7.3,1,80.9,Low,normal
STU0803,6,7.41,81.6,77.6,67.5,79.4,62.6,72.0,7.7,5.3,0,87.8,Low,normal
STU0804,4,10.0,84.8,70.3,87.7,70.1,80.3,89.1,16.1,5.8,3,85.3,Low,normal
STU0805,5,8.32,85.1,30.6,44.1,61.8,84.1,50.1,13.8,5.0,3,59.1,Medium,normal
STU0806,5,5.93,87.2,32.4,50.1,68.2,82.6,32.0,13.2,5.8,2,44.7,High,normal
STU0807,4,6.27,64.7,40.3,46.3,59.5,58.3,34.1,11.3,2.1,8,50.1,Medium,normal
STU0808,6,5.48,55.3,58.8,47.7,39.7,45.8,28.9,1.5,2.4,3,39.3,High,normal
STU0809,5,6.12,91.3,100.0,94.4,80.6,81.4,76.1,18.4,7.9,0,80.0,Low,normal
STU0810,4,8.07,85.2,85.1,87.1,83.3,98.6,72.8,17.8,6.3,5,89.8,Low,normal
STU0811,6,8.63,41.5,100.0,69.9,53.3,46.1,70.7,6.7,1.2,3,70.9,Low,normal
STU0812,4,4.81,55.5,90.86776135972893,54.65254608068848,35.988358786286476,60.5,12.4,9.9,6.0,8,52.7,Medium,sudden_decline
STU0813,3,9.87,88.5,80.3,87.6,94.6,63.0,79.4,7.4,4.4,2,87.2,Low,normal
STU0814,5,6.63,26.1,51.1,43.1,46.6,44.0,55.8,4.1,,2,38.1,High,normal
STU0815,6,2.77,51.7,43.1,15.2,28.6,42.2,20.3,7.9,0.5,5,35.0,High,normal
STU0816,6,6.45,63.2,92.58428265539203,96.74403775388434,79.5,78.7,90.94945439132971,1.7776760634425672,1.4998612149669963,1,69.9,Low,low_engagement_high_performance
STU0817,6,6.82,68.5,51.0,58.2,59.1,71.7,,17.9,6.8,3,56.9,Medium,normal
STU0818,5,8.24,64.8,67.3,70.2,68.7,57.2,44.9,11.0,3.8,3,66.9,Low,normal
STU0819,4,7.52,93.0,49.0,51.6,84.4,69.2,65.8,16.0,9.2,5,74.4,Low,normal
STU0820,6,6.54,73.3,74.6,76.3,45.2,40.7,46.3,7.4,5.8,6,60.8,Low,normal
STU0821,6,5.23,57.9,52.4,47.4,52.4,74.4,20.6,11.3,5.0,1,40.9,High,normal
STU0822,3,8.85,94.2,76.8,69.6,65.3,89.3,58.9,18.2,5.2,2,79.7,Low,normal
STU0823,3,6.78,83.0,36.314251132075476,73.59359033083143,82.8,81.3,70.16439019284141,14.7,5.6,2,61.1,Low,sudden_improvement
STU0824,6,5.93,66.7,52.9,53.2,47.1,57.8,40.0,9.3,2.6,7,47.4,Medium,normal
STU0825,6,7.01,60.7,60.5,37.6,47.6,39.5,51.3,8.2,3.4,5,53.9,Medium,normal
STU0826,6,6.48,55.3,56.4,54.0,62.6,51.4,39.8,8.1,4.8,6,45.3,Medium,normal
STU0827,6,8.61,55.3,66.8,57.7,64.6,62.8,72.1,6.9,4.9,4,53.9,Medium,normal
STU0828,5,5.89,74.1,39.4,50.3,42.1,79.8,46.1,13.2,5.6,4,68.2,Low,normal
STU0829,5,5.43,62.4,56.6,41.3,36.7,61.8,39.5,5.9,2.5,1,49.2,Medium,normal
STU0830,5,6.98,91.8,67.2,73.0,65.0,78.3,49.1,14.9,6.5,4,70.9,Low,normal
STU0831,3,8.12,93.0,62.6,63.7,68.3,100.0,60.4,13.6,4.6,2,66.1,Low,normal
STU0832,5,7.2,67.6,55.7,73.1,65.3,86.3,57.1,15.0,9.1,3,76.1,Low,normal
STU0833,5,7.86,88.3,76.7,100.0,83.8,93.3,57.4,17.1,5.3,0,81.8,Low,normal
STU0834,5,9.32,77.3,89.2,73.7,76.1,83.6,65.3,13.8,5.8,4,59.2,Medium,normal
STU0835,5,7.56,74.4,38.08231889024754,70.65518262300039,71.6,72.6,86.54784450167959,15.8,,2,67.6,Low,sudden_improvement
STU0836,4,7.91,74.1,62.5,96.1,88.0,67.4,67.5,15.5,6.9,0,79.1,Low,normal
STU0837,3,7.94,45.0,61.6,55.9,49.5,32.8,,4.5,2.1,8,57.6,Medium,normal
STU0838,4,6.89,55.6,59.3,59.4,63.2,67.8,54.0,13.2,2.6,3,60.3,Low,normal
STU0839,3,8.19,74.4,72.7,73.6,86.0,60.5,54.5,11.9,7.3,3,69.0,Low,normal
STU0840,3,7.14,65.0,75.3,72.5,60.9,62.2,62.0,15.9,3.5,1,65.5,Low,normal
STU0841,6,7.13,87.2,67.5,50.5,88.2,88.4,61.8,20.1,4.6,2,67.3,Low,normal
STU0842,3,5.48,85.62131276807452,62.8,70.7,49.60199554202263,32.47719310653951,47.6,8.9,4.4,7,39.9,High,assignment_problem
STU0843,4,8.32,77.03578623008683,90.9,60.8,22.99506678880467,56.07759203960655,76.0,17.0,5.0,10,41.9,High,assignment_problem
STU0844,5,5.15,51.2,42.4,36.2,58.5,48.7,43.4,4.5,4.9,6,45.1,Medium,normal
STU0845,5,9.9,67.1,91.5,100.0,91.4,79.4,76.3,12.3,5.3,1,93.6,Low,normal
STU0846,3,7.35,78.7,65.6,61.1,65.9,77.4,76.3,13.4,9.1,3,77.6,Low,normal
STU0847,6,7.29,97.9,80.5,71.1,95.1,91.7,94.0,13.0,9.8,3,80.3,Low,normal
STU0848,6,6.18,90.56420584707219,37.53539168194368,37.76857154124771,62.7,38.3,28.29347734874483,3.8,4.8,9,32.3,High,high_attendance_low_performance
STU0849,3,7.36,71.6,67.6,55.5,77.7,57.1,68.2,12.7,7.7,4,52.3,Medium,normal
STU0850,4,5.81,69.9,70.4,46.3,58.3,51.7,63.4,7.0,3.8,4,50.8,Medium,normal
STU0851,6,8.68,100.0,79.4,90.2,83.7,100.0,,18.5,6.3,1,95.8,Low,normal
STU0852,6,5.52,80.8,33.5,36.2,54.1,59.9,50.9,10.6,3.9,1,60.1,Low,normal
STU0853,5,9.83,86.0,67.3,63.2,94.9,100.0,68.2,21.7,6.6,4,81.3,Low,normal
STU0854,3,4.55,56.6,27.9,38.1,58.0,55.6,39.3,12.3,4.4,4,31.7,High,normal
STU0855,4,9.93,80.6,93.8,96.0,82.7,89.6,90.4,17.8,6.9,0,89.2,Low,normal
STU0856,5,6.5,73.8,53.5,57.8,75.9,86.5,50.6,,6.0,1,57.9,Medium,normal
STU0857,3,9.42,90.80566671707406,74.2,73.5,24.1137098497762,39.293326224877,68.7,16.5,6.0,6,61.0,Low,assignment_problem
STU0858,4,7.97,63.7,79.26828891855347,96.87445635866348,76.1,71.2,98.54241618180306,3.260634659613158,0.22606302419176283,3,82.7,Low,low_engagement_high_performance
STU0859,5,5.0,83.5,64.1,73.3,61.3,91.5,33.1,,8.2,1,74.5,Low,normal
STU0860,4,9.03,91.7,84.6,85.2,95.9,86.4,68.5,15.4,8.3,5,86.7,Low,normal
STU0861,6,6.45,71.4,56.4,59.5,48.0,81.6,47.3,12.2,3.2,1,61.3,Low,normal
STU0862,6,7.52,68.6,62.0,65.6,76.2,58.3,60.1,14.0,5.2,3,61.1,Low,normal
STU0863,4,7.57,87.0,69.1,79.3,76.5,77.9,50.0,10.7,5.6,6,59.5,Medium,normal
STU0864,6,8.27,63.9,75.4,76.9,70.0,78.1,71.0,11.0,4.3,5,89.9,Low,normal
STU0865,3,5.88,57.3,68.4,39.2,55.0,48.3,54.9,11.7,2.6,7,32.5,High,normal
STU0866,6,7.32,72.6,70.0,57.5,58.9,74.7,57.7,17.0,5.3,3,51.7,Medium,normal
STU0867,3,9.53,92.0,100.0,93.1,94.6,76.5,87.9,14.0,8.8,4,100.0,Low,normal
STU0868,3,7.74,91.9,72.3,96.4,80.9,82.3,65.2,14.4,8.0,2,83.9,Low,normal
STU0869,5,6.26,62.2,44.1,34.2,28.5,32.4,,10.7,1.8,3,34.3,High,normal
STU0870,4,6.26,54.1,41.8,54.7,41.0,62.7,60.3,7.8,5.4,2,60.8,Low,normal
STU0871,6,6.33,59.0,48.3,46.2,51.3,55.4,55.8,10.3,4.6,6,59.3,Medium,normal
STU0872,4,8.29,69.2,87.5,74.7,82.4,87.8,49.3,14.1,6.0,7,65.1,Low,normal
STU0873,4,8.11,86.17168284641329,61.9,79.3,35.052189731211016,34.82525204754236,52.5,8.7,5.8,8,47.8,Medium,assignment_problem
STU0874,5,7.43,74.9,78.8,72.0,77.2,67.4,73.4,11.4,5.1,3,80.6,Low,normal
STU0875,4,7.69,83.4,67.3,62.6,100.0,81.3,63.6,16.6,9.4,2,69.8,Low,normal
STU0876,4,8.46,100.0,73.9,76.2,84.7,82.3,90.6,15.0,8.6,0,88.1,Low,normal
STU0877,5,5.91,56.4,39.3,50.0,41.9,53.7,32.0,7.9,3.1,5,57.8,Medium,normal
STU0878,6,6.97,69.4,57.7,57.4,58.8,69.7,53.3,15.3,6.1,6,42.0,High,normal
STU0879,6,8.77,86.7,97.2,79.4,79.3,67.3,86.5,12.9,8.7,2,85.6,Low,normal
STU0880,6,9.04,82.9,84.9,73.9,66.4,73.4,50.2,,9.7,4,81.5,Low,normal
STU0881,4,8.36,73.7,75.9,85.2,73.9,55.6,57.6,10.9,5.4,1,65.3,Low,normal
STU0882,5,7.68,78.2,58.6,68.5,52.3,86.7,56.0,12.0,,6,62.3,Low,normal
STU0883,4,8.33,84.8,61.3,63.4,74.8,100.0,50.8,18.2,8.6,1,81.0,Low,normal
STU0884,5,8.38,83.3,88.66733069316217,95.73877158478209,95.0,77.9,93.50996176881186,0.29103972633024267,2.6587985971675794,4,78.5,Low,low_engagement_high_performance
STU0885,4,6.63,65.5,34.6,44.7,41.8,57.5,19.2,12.1,5.3,2,35.8,High,normal
STU0886,6,7.09,88.5,71.7,60.8,69.7,73.1,63.2,15.1,5.8,3,78.2,Low,normal
STU0887,5,7.84,82.6,43.1,44.1,74.6,63.8,39.9,9.0,7.2,6,61.5,Low,normal
STU0888,6,8.92,91.7,86.4,65.2,80.7,98.7,61.0,20.7,7.7,1,80.5,Low,normal
STU0889,6,9.84,75.7,85.7,92.9,91.2,99.9,71.4,15.2,7.7,1,91.7,Low,normal
STU0890,6,7.79,96.4,58.7,57.0,66.2,67.6,84.2,10.1,7.3,0,79.8,Low,normal
STU0891,6,3.78,54.9,51.8,61.1,47.5,57.3,23.3,13.4,6.1,4,50.6,Medium,normal
STU0892,4,5.86,86.3,67.9,72.1,52.4,69.6,46.6,14.9,,2,70.5,Low,normal
STU0893,4,5.66,60.3,54.1,48.4,52.5,44.6,17.2,2.0,2.9,8,39.3,High,normal
STU0894,4,9.0,75.64591993408425,78.2,60.8,31.127941943123076,47.37047187026303,87.4,9.9,7.3,9,53.5,Medium,assignment_problem
STU0895,3,6.93,72.1,61.7,44.3,67.7,59.7,50.6,12.0,5.7,5,62.4,Low,normal
STU0896,5,8.13,92.4,63.3,89.6,72.9,95.1,77.1,,8.5,2,91.3,Low,normal
STU0897,5,4.39,89.2,45.4,40.1,70.1,80.7,63.3,13.6,8.1,5,51.3,Medium,normal
STU0898,5,5.02,99.51644348194465,33.3760749916223,35.53550240342714,42.6,47.4,46.461001235565256,7.9,7.4,4,38.4,High,high_attendance_low_performance
STU0899,6,8.67,94.1,96.7,96.0,78.9,100.0,82.1,14.5,6.9,2,89.3,Low,normal
STU0900,6,8.49,73.2,77.8,82.2,93.0,91.4,78.2,17.6,6.8,1,84.0,Low,normal
STU0901,3,9.28,95.4,94.64408806657897,96.98956829693115,89.7,90.7,84.83877375384175,0.3789675023472232,2.2604754044527255,3,80.9,Low,low_engagement_high_performance
STU0902,4,10.0,77.2,90.8,87.3,82.2,71.5,74.5,11.2,7.3,0,87.4,Low,normal
STU0903,4,8.94,87.0,70.1,78.1,88.8,80.3,71.1,,6.8,1,80.2,Low,normal
STU0904,4,6.8,78.3,56.8,70.5,45.5,74.2,67.4,15.9,6.2,3,51.9,Medium,normal
STU0905,6,7.1,78.8,77.6,58.2,56.7,52.1,63.0,12.5,8.0,0,74.1,Low,normal
STU0906,5,4.55,65.9,20.1,16.1,49.0,45.4,21.5,6.9,6.8,2,26.4,High,normal
STU0907,5,4.31,67.3,40.1,33.9,37.8,38.5,17.1,8.6,1.9,5,38.2,High,normal
STU0908,6,6.54,64.0,42.4,50.6,33.1,66.6,63.2,7.6,3.1,3,50.8,Medium,normal
STU0909,6,7.12,74.1,53.3,42.4,52.2,58.6,43.5,4.5,4.0,2,51.3,Medium,normal
STU0910,3,7.19,85.7,68.6,53.8,65.1,69.6,75.9,16.3,8.6,1,69.4,Low,normal
STU0911,5,8.14,43.66710589348369,83.03476007600874,98.98143653288521,95.74157470406746,81.0,70.7,10.9,8.3,3,83.0,Low,low_attendance_high_performance
STU0912,4,7.74,69.4,54.6,42.2,62.6,55.0,,10.3,7.6,3,68.4,Low,normal
STU0913,4,7.21,89.7,80.2,92.4,80.6,59.4,87.4,18.2,7.6,2,97.2,Low,normal
STU0914,3,7.32,73.9,47.9,48.3,56.4,57.7,54.4,8.7,7.6,5,63.2,Low,normal
STU0915,4,7.3,70.2,59.4,44.8,76.0,43.2,78.6,8.3,2.7,5,72.4,Low,normal
STU0916,4,6.32,60.7,51.5,49.4,64.8,48.4,53.7,11.1,3.0,2,63.6,Low,normal
STU0917,4,5.88,61.6,54.7,55.7,60.0,62.8,58.9,10.2,6.0,5,61.6,Low,normal
STU0918,5,6.95,42.2,64.2,46.1,54.7,39.3,28.6,0.0,0.8,7,61.8,Low,normal
STU0919,6,4.81,57.0,55.8,41.8,44.6,68.9,29.7,10.1,2.8,3,34.9,High,normal
STU0920,3,6.94,94.8,68.3,81.0,65.5,88.3,55.3,14.3,6.3,1,70.6,Low,normal
STU0921,3,5.96,64.4,68.9,48.6,63.1,69.2,37.9,10.1,4.7,2,49.8,Medium,normal
STU0922,6,7.27,74.6,60.2,54.9,71.3,51.0,70.9,11.9,3.7,2,63.7,Low,normal
STU0923,3,5.63,56.4,54.5,39.4,48.3,59.2,31.5,15.9,2.0,7,51.6,Medium,normal
STU0924,6,5.17,57.1,37.0,53.2,44.2,55.3,49.6,6.9,4.9,5,38.5,High,normal
STU0925,5,7.15,74.9,50.5,73.0,60.3,68.3,43.9,16.6,5.0,1,69.6,Low,normal
STU0926,4,10.0,95.1,80.0,64.5,100.0,96.0,93.0,20.9,9.4,7,82.6,Low,normal
STU0927,3,6.99,76.1,66.6,77.0,76.9,52.5,77.8,,1.6,2,69.6,Low,normal
STU0928,3,7.15,77.2,71.0,68.4,76.1,55.4,72.4,10.5,6.1,3,72.6,Low,normal
STU0929,3,5.26,73.6,55.5,57.9,63.0,69.6,39.7,16.3,6.3,1,71.3,Low,normal
STU0930,3,7.38,79.3,54.2,53.2,76.2,82.9,33.1,7.6,6.6,1,56.7,Medium,normal
STU0931,5,9.62,93.5,81.0,69.8,93.1,88.1,92.9,14.2,9.4,1,88.5,Low,normal
STU0932,3,4.67,68.3,31.8,38.6,40.8,40.0,34.4,10.7,1.3,2,32.7,High,normal
STU0933,5,4.98,47.9,40.8,24.2,47.9,39.4,25.1,2.0,,5,29.9,High,normal
STU0934,5,5.99,73.9,58.7,41.9,57.3,67.2,,15.0,4.3,5,47.0,Medium,normal
STU0935,4,9.64,92.6,74.0,67.0,91.2,89.2,95.8,11.8,8.8,2,87.4,Low,normal
STU0936,3,7.54,69.6,66.1,69.9,62.3,68.3,44.8,10.6,6.8,1,71.3,Low,normal
STU0937,3,9.55,74.6,100.0,89.1,75.2,77.4,80.9,12.5,9.6,3,95.4,Low,normal
STU0938,3,7.91,61.2,60.6,69.1,57.0,61.7,63.3,8.0,1.2,5,60.0,Low,normal
STU0939,5,7.84,84.6,72.0,82.3,72.0,93.9,67.0,14.1,4.9,0,83.8,Low,normal
STU0940,4,6.48,65.6,65.8,54.2,66.1,54.5,63.0,6.9,6.1,3,63.0,Low,normal
STU0941,6,7.03,93.3,51.3,52.4,51.8,75.3,71.5,17.6,3.9,1,63.1,Low,normal
STU0942,4,7.58,73.6,72.5,60.3,65.9,65.6,57.3,14.0,4.6,5,57.7,Medium,normal
STU0943,4,8.79,81.0,79.87830511357251,40.32229850739664,46.46073798628006,69.8,56.2,9.6,3.3,6,39.2,High,sudden_decline
STU0944,5,4.71,60.3,61.7,34.1,27.9,48.8,45.8,2.6,0.1,4,43.8,High,normal
STU0945,5,8.45,76.1,78.5,80.4,73.7,53.8,81.1,7.7,6.0,0,80.9,Low,normal
STU0946,4,9.2,91.52317678614702,42.61691208775863,46.62459659704365,82.3,97.7,27.722646330385302,16.4,8.6,0,46.2,Medium,high_attendance_low_performance
STU0947,3,9.44,84.5,85.49604075136217,98.26382110275938,92.8,100.0,93.54267488637277,2.787354904341811,2.0184265857439843,5,87.5,Low,low_engagement_high_performance
STU0948,5,5.92,64.0,43.6,55.6,43.0,37.4,17.2,5.9,3.4,7,38.4,High,normal
STU0949,4,4.54,90.6823698413364,50.1,37.1,44.929294575973955,56.72396505481434,22.0,7.7,4.3,10,49.5,Medium,assignment_problem
STU0950,4,7.25,86.6,60.8,71.5,76.1,79.0,54.9,11.6,4.5,2,75.4,Low,normal
STU0951,5,7.13,51.65117587819482,87.49828072274236,95.36786986451436,87.49860214932731,71.4,60.6,14.7,5.6,4,82.0,Low,low_attendance_high_performance
STU0952,4,8.77,57.0,63.6,45.8,72.0,77.7,61.2,16.6,7.7,5,74.3,Low,normal
STU0953,5,8.53,93.4,83.5,86.4,96.1,86.6,75.3,9.4,8.6,4,87.4,Low,normal
STU0954,5,5.06,28.2,45.1,48.7,31.0,21.6,42.7,1.9,0.3,7,25.4,High,normal
STU0955,5,5.74,80.1,52.0,53.3,66.8,64.9,51.5,10.7,7.0,5,65.5,Low,normal
STU0956,5,4.52,62.2,40.99834014076408,81.5041367498237,42.4,65.4,92.29627198547168,5.0,3.5,3,75.7,Low,sudden_improvement
STU0957,5,8.5,78.4,72.3,79.8,68.9,76.5,83.9,7.8,6.4,5,64.3,Low,normal
STU0958,5,10.0,80.9,76.0,70.1,95.2,85.5,96.7,14.3,7.7,4,84.3,Low,normal
STU0959,6,9.37,93.2,87.2,83.3,87.2,71.8,83.5,15.2,6.6,2,78.5,Low,normal
STU0960,4,4.58,36.4,92.28533454341637,37.5526520162099,35.040715249876996,48.2,26.1,7.2,1.3,7,55.4,Medium,sudden_decline
STU0961,4,8.42,87.8,78.7,65.7,74.8,63.9,93.9,14.0,5.0,0,80.1,Low,normal
STU0962,6,7.24,83.1,73.6,77.4,79.0,84.0,58.1,8.9,4.8,1,67.6,Low,normal
